-1 -1.99552 
-0.96 -1.99544 
-0.92 -1.99527 
-0.88 -1.99503 
-0.84 -1.9947 
-0.8 -1.99431 
-0.76 -1.99386 
-0.72 -1.99335 
-0.68 -1.9928 
-0.64 -1.99222 
-0.6 -1.99161 
-0.56 -1.99098 
-0.52 -1.99035 
-0.48 -1.98972 
-0.44 -1.98911 
-0.4 -1.98852 
-0.36 -1.98795 
-0.32 -1.98743 
-0.28 -1.98695 
-0.24 -1.98652 
-0.2 -1.98614 
-0.16 -1.98583 
-0.12 -1.98559 
-0.08 -1.98541 
-0.04 -1.9853 
0 -1.98526 
0.04 -1.9853 
0.08 -1.98541 
0.12 -1.98559 
0.16 -1.98583 
0.2 -1.98614 
0.24 -1.98652 
0.28 -1.98695 
0.32 -1.98743 
0.36 -1.98795 
0.4 -1.98852 
0.44 -1.98911 
0.48 -1.98972 
0.52 -1.99035 
0.56 -1.99098 
0.6 -1.99161 
0.64 -1.99222 
0.68 -1.9928 
0.72 -1.99335 
0.76 -1.99386 
0.8 -1.99431 
0.84 -1.9947 
0.88 -1.99503 
0.92 -1.99527 
0.96 -1.99544 
1 -1.99552 


-1 -1.98948 
-0.96 -1.98931 
-0.92 -1.98896 
-0.88 -1.98846 
-0.84 -1.98779 
-0.8 -1.98699 
-0.76 -1.98605 
-0.72 -1.98501 
-0.68 -1.98387 
-0.64 -1.98266 
-0.6 -1.9814 
-0.56 -1.98011 
-0.52 -1.97881 
-0.48 -1.97751 
-0.44 -1.97624 
-0.4 -1.97501 
-0.36 -1.97385 
-0.32 -1.97276 
-0.28 -1.97177 
-0.24 -1.97088 
-0.2 -1.9701 
-0.16 -1.96946 
-0.12 -1.96894 
-0.08 -1.96857 
-0.04 -1.96835 
0 -1.96827 
0.04 -1.96835 
0.08 -1.96857 
0.12 -1.96894 
0.16 -1.96946 
0.2 -1.9701 
0.24 -1.97088 
0.28 -1.97177 
0.32 -1.97276 
0.36 -1.97385 
0.4 -1.97501 
0.44 -1.97624 
0.48 -1.97751 
0.52 -1.97881 
0.56 -1.98011 
0.6 -1.9814 
0.64 -1.98266 
0.68 -1.98387 
0.72 -1.98501 
0.76 -1.98605 
0.8 -1.98699 
0.84 -1.98779 
0.88 -1.98846 
0.92 -1.98896 
0.96 -1.98931 
1 -1.98948 


-1 -1.98332 
-0.96 -1.98306 
-0.92 -1.98253 
-0.88 -1.98176 
-0.84 -1.98075 
-0.8 -1.97953 
-0.76 -1.97811 
-0.72 -1.97652 
-0.68 -1.9748 
-0.64 -1.97296 
-0.6 -1.97105 
-0.56 -1.96908 
-0.52 -1.9671 
-0.48 -1.96512 
-0.44 -1.96319 
-0.4 -1.96132 
-0.36 -1.95955 
-0.32 -1.95789 
-0.28 -1.95638 
-0.24 -1.95502 
-0.2 -1.95384 
-0.16 -1.95286 
-0.12 -1.95208 
-0.08 -1.95151 
-0.04 -1.95117 
0 -1.95106 
0.04 -1.95117 
0.08 -1.95151 
0.12 -1.95208 
0.16 -1.95286 
0.2 -1.95384 
0.24 -1.95502 
0.28 -1.95638 
0.32 -1.95789 
0.36 -1.95955 
0.4 -1.96132 
0.44 -1.96319 
0.48 -1.96512 
0.52 -1.9671 
0.56 -1.96908 
0.6 -1.97105 
0.64 -1.97296 
0.68 -1.9748 
0.72 -1.97652 
0.76 -1.97811 
0.8 -1.97953 
0.84 -1.98075 
0.88 -1.98176 
0.92 -1.98253 
0.96 -1.98306 
1 -1.98332 


-1 -1.97713 
-0.96 -1.97678 
-0.92 -1.97608 
-0.88 -1.97504 
-0.84 -1.97369 
-0.8 -1.97204 
-0.76 -1.97013 
-0.72 -1.968 
-0.68 -1.96568 
-0.64 -1.96321 
-0.6 -1.96063 
-0.56 -1.95799 
-0.52 -1.95532 
-0.48 -1.95266 
-0.44 -1.95006 
-0.4 -1.94754 
-0.36 -1.94515 
-0.32 -1.94292 
-0.28 -1.94088 
-0.24 -1.93905 
-0.2 -1.93746 
-0.16 -1.93613 
-0.12 -1.93508 
-0.08 -1.93432 
-0.04 -1.93386 
0 -1.93371 
0.04 -1.93386 
0.08 -1.93432 
0.12 -1.93508 
0.16 -1.93613 
0.2 -1.93746 
0.24 -1.93905 
0.28 -1.94088 
0.32 -1.94292 
0.36 -1.94515 
0.4 -1.94754 
0.44 -1.95006 
0.48 -1.95266 
0.52 -1.95532 
0.56 -1.95799 
0.6 -1.96063 
0.64 -1.96321 
0.68 -1.96568 
0.72 -1.968 
0.76 -1.97013 
0.8 -1.97204 
0.84 -1.97369 
0.88 -1.97504 
0.92 -1.97608 
0.96 -1.97678 
1 -1.97713 


-1 -1.97092 
-0.96 -1.97048 
-0.92 -1.96959 
-0.88 -1.96829 
-0.84 -1.96659 
-0.8 -1.96451 
-0.76 -1.96212 
-0.72 -1.95943 
-0.68 -1.95651 
-0.64 -1.95341 
-0.6 -1.95016 
-0.56 -1.94683 
-0.52 -1.94347 
-0.48 -1.94012 
-0.44 -1.93684 
-0.4 -1.93367 
-0.36 -1.93066 
-0.32 -1.92785 
-0.28 -1.92527 
-0.24 -1.92296 
-0.2 -1.92096 
-0.16 -1.91928 
-0.12 -1.91796 
-0.08 -1.917 
-0.04 -1.91642 
0 -1.91622 
0.04 -1.91642 
0.08 -1.917 
0.12 -1.91796 
0.16 -1.91928 
0.2 -1.92096 
0.24 -1.92296 
0.28 -1.92527 
0.32 -1.92785 
0.36 -1.93066 
0.4 -1.93367 
0.44 -1.93684 
0.48 -1.94012 
0.52 -1.94347 
0.56 -1.94683 
0.6 -1.95016 
0.64 -1.95341 
0.68 -1.95651 
0.72 -1.95943 
0.76 -1.96212 
0.8 -1.96451 
0.84 -1.96659 
0.88 -1.96829 
0.92 -1.96959 
0.96 -1.97048 
1 -1.97092 


-1 -1.96468 
-0.96 -1.96415 
-0.92 -1.96308 
-0.88 -1.96151 
-0.84 -1.95945 
-0.8 -1.95695 
-0.76 -1.95406 
-0.72 -1.95082 
-0.68 -1.9473 
-0.64 -1.94355 
-0.6 -1.93963 
-0.56 -1.93561 
-0.52 -1.93154 
-0.48 -1.9275 
-0.44 -1.92353 
-0.4 -1.9197 
-0.36 -1.91606 
-0.32 -1.91266 
-0.28 -1.90954 
-0.24 -1.90675 
-0.2 -1.90433 
-0.16 -1.9023 
-0.12 -1.9007 
-0.08 -1.89953 
-0.04 -1.89883 
0 -1.8986 
0.04 -1.89883 
0.08 -1.89953 
0.12 -1.9007 
0.16 -1.9023 
0.2 -1.90433 
0.24 -1.90675 
0.28 -1.90954 
0.32 -1.91266 
0.36 -1.91606 
0.4 -1.9197 
0.44 -1.92353 
0.48 -1.9275 
0.52 -1.93154 
0.56 -1.93561 
0.6 -1.93963 
0.64 -1.94355 
0.68 -1.9473 
0.72 -1.95082 
0.76 -1.95406 
0.8 -1.95695 
