-1.99699 -1.9969 -1.99671 -1.99644 -1.99609 -1.99566 -1.99516 -1.99461 -1.994 -1.99336 -1.99269 -1.992 -1.9913 -1.99061 -1.98994 -1.98929 -1.98867 -1.98809 -1.98756 -1.98709 -1.98668 -1.98634 -1.98606 -1.98587 -1.98575 -1.98571 -1.98575 -1.98587 -1.98606 -1.98634 -1.98668 -1.98709 -1.98756 -1.98809 -1.98867 -1.98929 -1.98994 -1.99061 -1.9913 -1.992 -1.99269 -1.99336 -1.994 -1.99461 -1.99516 -1.99566 -1.99609 -1.99644 -1.99671 -1.9969 -1.99699 
-1.99257 -1.99238 -1.992 -1.99144 -1.99072 -1.98983 -1.9888 -1.98766 -1.98641 -1.98508 -1.9837 -1.98228 -1.98085 -1.97942 -1.97802 -1.97668 -1.9754 -1.9742 -1.97311 -1.97213 -1.97128 -1.97057 -1.97001 -1.9696 -1.96936 -1.96927 -1.96936 -1.9696 -1.97001 -1.97057 -1.97128 -1.97213 -1.97311 -1.9742 -1.9754 -1.97668 -1.97802 -1.97942 -1.98085 -1.98228 -1.9837 -1.98508 -1.98641 -1.98766 -1.9888 -1.98983 -1.99072 -1.99144 -1.992 -1.99238 -1.99257 
-1.98804 -1.98776 -1.98718 -1.98634 -1.98523 -1.98388 -1.98233 -1.98059 -1.97869 -1.97668 -1.97458 -1.97242 -1.97024 -1.96807 -1.96595 -1.9639 -1.96195 -1.96013 -1.95847 -1.95698 -1.95569 -1.9546 -1.95375 -1.95313 -1.95275 -1.95263 -1.95275 -1.95313 -1.95375 -1.9546 -1.95569 -1.95698 -1.95847 -1.96013 -1.96195 -1.9639 -1.96595 -1.96807 -1.97024 -1.97242 -1.97458 -1.97668 -1.97869 -1.98059 -1.98233 -1.98388 -1.98523 -1.98634 -1.98718 -1.98776 -1.98804 
-1.9835 -1.98312 -1.98235 -1.98121 -1.97973 -1.97792 -1.97583 -1.97349 -1.97095 -1.96824 -1.96541 -1.96251 -1.95958 -1.95667 -1.95381 -1.95105 -1.94843 -1.94598 -1.94374 -1.94173 -1.93999 -1.93853 -1.93738 -1.93654 -1.93604 -1.93587 -1.93604 -1.93654 -1.93738 -1.93853 -1.93999 -1.94173 -1.94374 -1.94598 -1.94843 -1.95105 -1.95381 -1.95667 -1.95958 -1.96251 -1.96541 -1.96824 -1.97095 -1.97349 -1.97583 -1.97792 -1.97973 -1.98121 -1.98235 -1.98312 -1.9835 
-1.97895 -1.97847 -1.9775 -1.97607 -1.97421 -1.97194 -1.96931 -1.96637 -1.96317 -1.95976 -1.95621 -1.95256 -1.94887 -1.9452 -1.9416 -1.93813 -1.93483 -1.93174 -1.92892 -1.92639 -1.92419 -1.92235 -1.9209 -1.91984 -1.91921 -1.91899 -1.91921 -1.91984 -1.9209 -1.92235 -1.92419 -1.92639 -1.92892 -1.93174 -1.93483 -1.93813 -1.9416 -1.9452 -1.94887 -1.95256 -1.95621 -1.95976 -1.96317 -1.96637 -1.96931 -1.97194 -1.97421 -1.97607 -1.9775 -1.97847 -1.97895 
-1.97439 -1.97381 -1.97264 -1.97092 -1.96867 -1.96593 -1.96276 -1.95922 -1.95536 -1.95125 -1.94696 -1.94255 -1.9381 -1.93367 -1.92933 -1.92513 -1.92114 -1.91741 -1.914 -1.91094 -1.90828 -1.90606 -1.9043 -1.90303 -1.90226 -1.902 -1.90226 -1.90303 -1.9043 -1.90606 -1.90828 -1.91094 -1.914 -1.91741 -1.92114 -1.92513 -1.92933 -1.93367 -1.9381 -1.94255 -1.94696 -1.95125 -1.95536 -1.95922 -1.96276 -1.96593 -1.96867 -1.97092 -1.97264 -1.97381 -1.97439 
-1.96981 -1.96913 -1.96777 -1.96575 -1.96311 -1.95991 -1.95619 -1.95204 -1.94751 -1.9427 -1.93767 -1.9325 -1.92728 -1.92208 -1.91698 -1.91206 -1.90737 -1.903 -1.89898 -1.89539 -1.89227 -1.88966 -1.88759 -1.8861 -1.88519 -1.88489 -1.88519 -1.8861 -1.88759 -1.88966 -1.89227 -1.89539 -1.89898 -1.903 -1.90737 -1.91206 -1.91698 -1.92208 -1.92728 -1.9325 -1.93767 -1.9427 -1.94751 -1.95204 -1.95619 -1.95991 -1.96311 -1.96575 -1.96777 -1.96913 -1.96981 
-1.96522 -1.96444 -1.96287 -1.96056 -1.95753 -1.95386 -1.9496 -1.94483 -1.93964 -1.93411 -1.92833 -1.9224 -1.9164 -1.91043 -1.90457 -1.89891 -1.89352 -1.88849 -1.88387 -1.87974 -1.87615 -1.87315 -1.87077 -1.86905 -1.868 -1.86766 -1.868 -1.86905 -1.87077 -1.87315 -1.87615 -1.87974 -1.88387 -1.88849 -1.89352 -1.89891 -1.90457 -1.91043 -1.9164 -1.9224 -1.92833 -1.93411 -1.93964 -1.94483 -1.9496 -1.95386 -1.95753 -1.96056 -1.96287 -1.96444 -1.96522 
-1.96062 -1.95973 -1.95797 -1.95535 -1.95194 -1.94779 -1.94298 -1.93759 -1.93173 -1.92548 -1.91895 -1.91224 -1.90546 -1.89871 -1.89208 -1.88568 -1.87958 -1.87388 -1.86866 -1.86399 -1.85992 -1.85652 -1.85382 -1.85187 -1.85069 -1.8503 -1.85069 -1.85187 -1.85382 -1.85652 -1.85992 -1.86399 -1.86866 -1.87388 -1.87958 -1.88568 -1.89208 -1.89871 -1.90546 -1.91224 -1.91895 -1.92548 -1.93173 -1.93759 -1.94298 -1.94779 -1.95194 -1.95535 -1.95797 -1.95973 -1.96062 
-1.95599 -1.95501 -1.95304 -1.95013 -1.94632 -1.94169 -1.93633 -1.93032 -1.92378 -1.91681 -1.90952 -1.90204 -1.89447 -1.88692 -1.87952 -1.87236 -1.86555 -1.85919 -1.85335 -1.84812 -1.84358 -1.83977 -1.83676 -1.83458 -1.83326 -1.83281 -1.83326 -1.83458 -1.83676 -1.83977 -1.84358 -1.84812 -1.85335 -1.85919 -1.86555 -1.87236 -1.87952 -1.88692 -1.89447 -1.90204 -1.90952 -1.91681 -1.92378 -1.93032 -1.93633 -1.94169 -1.94632 -1.95013 -1.95304 -1.95501 -1.95599 
