-1.99552 -1.99544 -1.99527 -1.99503 -1.9947 -1.99431 -1.99386 -1.99335 -1.9928 -1.99222 -1.99161 -1.99098 -1.99035 -1.98972 -1.98911 -1.98852 -1.98795 -1.98743 -1.98695 -1.98652 -1.98614 -1.98583 -1.98559 -1.98541 -1.9853 -1.98526 -1.9853 -1.98541 -1.98559 -1.98583 -1.98614 -1.98652 -1.98695 -1.98743 -1.98795 -1.98852 -1.98911 -1.98972 -1.99035 -1.99098 -1.99161 -1.99222 -1.9928 -1.99335 -1.99386 -1.99431 -1.9947 -1.99503 -1.99527 -1.99544 -1.99552 
-1.98948 -1.98931 -1.98896 -1.98846 -1.98779 -1.98699 -1.98605 -1.98501 -1.98387 -1.98266 -1.9814 -1.98011 -1.97881 -1.97751 -1.97624 -1.97501 -1.97385 -1.97276 -1.97177 -1.97088 -1.9701 -1.96946 -1.96894 -1.96857 -1.96835 -1.96827 -1.96835 -1.96857 -1.96894 -1.96946 -1.9701 -1.97088 -1.97177 -1.97276 -1.97385 -1.97501 -1.97624 -1.97751 -1.97881 -1.98011 -1.9814 -1.98266 -1.98387 -1.98501 -1.98605 -1.98699 -1.98779 -1.98846 -1.98896 -1.98931 -1.98948 
-1.98332 -1.98306 -1.98253 -1.98176 -1.98075 -1.97953 -1.97811 -1.97652 -1.9748 -1.97296 -1.97105 -1.96908 -1.9671 -1.96512 -1.96319 -1.96132 -1.95955 -1.95789 -1.95638 -1.95502 -1.95384 -1.95286 -1.95208 -1.95151 -1.95117 -1.95106 -1.95117 -1.95151 -1.95208 -1.95286 -1.95384 -1.95502 -1.95638 -1.95789 -1.95955 -1.96132 -1.96319 -1.96512 -1.9671 -1.96908 -1.97105 -1.97296 -1.9748 -1.97652 -1.97811 -1.97953 -1.98075 -1.98176 -1.98253 -1.98306 -1.98332 
-1.97713 -1.97678 -1.97608 -1.97504 -1.97369 -1.97204 -1.97013 -1.968 -1.96568 -1.96321 -1.96063 -1.95799 -1.95532 -1.95266 -1.95006 -1.94754 -1.94515 -1.94292 -1.94088 -1.93905 -1.93746 -1.93613 -1.93508 -1.93432 -1.93386 -1.93371 -1.93386 -1.93432 -1.93508 -1.93613 -1.93746 -1.93905 -1.94088 -1.94292 -1.94515 -1.94754 -1.95006 -1.95266 -1.95532 -1.95799 -1.96063 -1.96321 -1.96568 -1.968 -1.97013 -1.97204 -1.97369 -1.97504 -1.97608 -1.97678 -1.97713 
-1.97092 -1.97048 -1.96959 -1.96829 -1.96659 -1.96451 -1.96212 -1.95943 -1.95651 -1.95341 -1.95016 -1.94683 -1.94347 -1.94012 -1.93684 -1.93367 -1.93066 -1.92785 -1.92527 -1.92296 -1.92096 -1.91928 -1.91796 -1.917 -1.91642 -1.91622 -1.91642 -1.917 -1.91796 -1.91928 -1.92096 -1.92296 -1.92527 -1.92785 -1.93066 -1.93367 -1.93684 -1.94012 -1.94347 -1.94683 -1.95016 -1.95341 -1.95651 -1.95943 -1.96212 -1.96451 -1.96659 -1.96829 -1.96959 -1.97048 -1.97092 
-1.96468 -1.96415 -1.96308 -1.96151 -1.95945 -1.95695 -1.95406 -1.95082 -1.9473 -1.94355 -1.93963 -1.93561 -1.93154 -1.9275 -1.92353 -1.9197 -1.91606 -1.91266 -1.90954 -1.90675 -1.90433 -1.9023 -1.9007 -1.89953 -1.89883 -1.8986 -1.89883 -1.89953 -1.9007 -1.9023 -1.90433 -1.90675 -1.90954 -1.91266 -1.91606 -1.9197 -1.92353 -1.9275 -1.93154 -1.93561 -1.93963 -1.94355 -1.9473 -1.95082 -1.95406 -1.95695 -1.95945 -1.96151 -1.96308 -1.96415 -1.96468 
-1.95841 -1.95779 -1.95654 -1.9547 -1.95229 -1.94936 -1.94596 -1.94217 -1.93803 -1.93363 -1.92903 -1.92431 -1.91954 -1.91479 -1.91014 -1.90564 -1.90136 -1.89736 -1.8937 -1.89042 -1.88757 -1.88519 -1.8833 -1.88193 -1.88111 -1.88083 -1.88111 -1.88193 -1.8833 -1.88519 -1.88757 -1.89042 -1.8937 -1.89736 -1.90136 -1.90564 -1.91014 -1.91479 -1.91954 -1.92431 -1.92903 -1.93363 -1.93803 -1.94217 -1.94596 -1.94936 -1.95229 -1.9547 -1.95654 -1.95779 -1.95841 
-1.95212 -1.9514 -1.94997 -1.94785 -1.94509 -1.94172 -1.93782 -1.93346 -1.92871 -1.92366 -1.91837 -1.91295 -1.90746 -1.902 -1.89665 -1.89147 -1.88655 -1.88195 -1.87773 -1.87396 -1.87068 -1.86793 -1.86576 -1.86419 -1.86323 -1.86292 -1.86323 -1.86419 -1.86576 -1.86793 -1.87068 -1.87396 -1.87773 -1.88195 -1.88655 -1.89147 -1.89665 -1.902 -1.90746 -1.91295 -1.91837 -1.92366 -1.92871 -1.93346 -1.93782 -1.94172 -1.94509 -1.94785 -1.94997 -1.9514 -1.95212 
-1.94579 -1.94498 -1.94337 -1.94097 -1.93785 -1.93405 -1.92964 -1.92471 -1.91934 -1.91363 -1.90765 -1.90151 -1.89531 -1.88913 -1.88306 -1.8772 -1.87163 -1.86642 -1.86165 -1.85737 -1.85365 -1.85054 -1.84808 -1.84629 -1.84522 -1.84485 -1.84522 -1.84629 -1.84808 -1.85054 -1.85365 -1.85737 -1.86165 -1.86642 -1.87163 -1.8772 -1.88306 -1.88913 -1.89531 -1.90151 -1.90765 -1.91363 -1.91934 -1.92471 -1.92964 -1.93405 -1.93785 -1.94097 -1.94337 -1.94498 -1.94579 
-1.93944 -1.93854 -1.93673 -1.93406 -1.93057 -1.92633 -1.92142 -1.91591 -1.90992 -1.90353 -1.89686 -1.89 -1.88307 -1.87616 -1.86938 -1.86283 -1.8566 -1.85077 -1.84543 -1.84065 -1.83649 -1.833 -1.83025 -1.82825 -1.82704 -1.82664 -1.82704 -1.82825 -1.83025 -1.833 -1.83649 -1.84065 -1.84543 -1.85077 -1.8566 -1.86283 -1.86938 -1.87616 -1.88307 -1.89 -1.89686 -1.90353 -1.90992 -1.91591 -1.92142 -1.92633 -1.93057 -1.93406 -1.93673 -1.93854 -1.93944 
