-1 -1.99626 
-0.96 -1.99617 
-0.92 -1.99599 
-0.88 -1.99574 
-0.84 -1.9954 
-0.8 -1.99499 
-0.76 -1.99451 
-0.72 -1.99398 
-0.68 -1.9934 
-0.64 -1.99279 
-0.6 -1.99215 
-0.56 -1.99149 
-0.52 -1.99083 
-0.48 -1.99017 
-0.44 -1.98952 
-0.4 -1.9889 
-0.36 -1.98831 
-0.32 -1.98776 
-0.28 -1.98726 
-0.24 -1.9868 
-0.2 -1.98641 
-0.16 -1.98608 
-0.12 -1.98583 
-0.08 -1.98564 
-0.04 -1.98552 
0 -1.98549 
0.04 -1.98552 
0.08 -1.98564 
0.12 -1.98583 
0.16 -1.98608 
0.2 -1.98641 
0.24 -1.9868 
0.28 -1.98726 
0.32 -1.98776 
0.36 -1.98831 
0.4 -1.9889 
0.44 -1.98952 
0.48 -1.99017 
0.52 -1.99083 
0.56 -1.99149 
0.6 -1.99215 
0.64 -1.99279 
0.68 -1.9934 
0.72 -1.99398 
0.76 -1.99451 
0.8 -1.99499 
0.84 -1.9954 
0.88 -1.99574 
0.92 -1.99599 
0.96 -1.99617 
1 -1.99626 


-1 -1.99103 
-0.96 -1.99085 
-0.92 -1.99048 
-0.88 -1.98995 
-0.84 -1.98925 
-0.8 -1.98841 
-0.76 -1.98743 
-0.72 -1.98633 
-0.68 -1.98514 
-0.64 -1.98387 
-0.6 -1.98255 
-0.56 -1.9812 
-0.52 -1.97983 
-0.48 -1.97847 
-0.44 -1.97713 
-0.4 -1.97585 
-0.36 -1.97462 
-0.32 -1.97348 
-0.28 -1.97244 
-0.24 -1.9715 
-0.2 -1.97069 
-0.16 -1.97001 
-0.12 -1.96948 
-0.08 -1.96909 
-0.04 -1.96885 
0 -1.96877 
0.04 -1.96885 
0.08 -1.96909 
0.12 -1.96948 
0.16 -1.97001 
0.2 -1.97069 
0.24 -1.9715 
0.28 -1.97244 
0.32 -1.97348 
0.36 -1.97462 
0.4 -1.97585 
0.44 -1.97713 
0.48 -1.97847 
0.52 -1.97983 
0.56 -1.9812 
0.6 -1.98255 
0.64 -1.98387 
0.68 -1.98514 
0.72 -1.98633 
0.76 -1.98743 
0.8 -1.98841 
